feature_name,organism,gene_symbol,is_current
Q99N90,mus musculus,Mrpl36,1
Q99N94,mus musculus,Mrpl9,1
Q99N95,mus musculus,Mrpl3,1
Q99NC0,mus musculus,Vgll1,1
Q99NC2,mus musculus,Tro,1
Q99ND0,mus musculus,,1
Q99NG1,mus musculus,Slc1a3,1
Q99NG2,mus musculus,Slc6a2,1
Q99NG9,mus musculus,Krtap19-9b,1
Q99NH4,mus musculus,Or56b2,1
Q99NI0,mus musculus,Nxf2,1
Q99PB1,mus musculus,Nscme3l,1
Q99PB3,mus musculus,Tro,1
Q99PB4,mus musculus,Maged2,1
Q99PC9,mus musculus,Ppp2r5d,1
Q99PE5,mus musculus,Smim3,1
Q99PH6,mus musculus,Tro,1
Q99PH7,mus musculus,Tro,1
Q99PM0,mus musculus,Mfap2,1
Q99PM5,mus musculus,Tro,1
Q99PT6,mus musculus,KIF2C,1
Q99PU0,mus musculus,KIF18B,1
Q99PU1,mus musculus,KIF18A,1
Q99PW2,mus musculus,Tro,1
Q9AG15,mus musculus,Dusp16,1
Q9AG16,mus musculus,Dusp16,1
Q9BCZ1,mus musculus,H2-T22,1
Q9BCZ2,mus musculus,H2-DMb1,1
Q9BCZ3,mus musculus,H2-DMa,1
Q9CPN7,mus musculus,1810009J06Rik,1
Q9CPP2,mus musculus,Sbpl,1
Q9CPP3,mus musculus,Sbpl,1
Q9CPQ0,mus musculus,Prl,1
Q9CPQ2,mus musculus,Prl,1
Q9CPQ9,mus musculus,Aldoart1,1
Q9CPR1,mus musculus,Rwdd4,1
Q9CPR7,mus musculus,Sike1,1
Q9CPS5,mus musculus,Psmd8,1
Q9CPT5,mus musculus,Nop16,1
Q9CPV4,mus musculus,Glod4,1
Q9CPW3,mus musculus,Mrpl54,1
Q9CPX4,mus musculus,Ftl1,1
Q9CPY2,mus musculus,Capn10,1
Q9CPY6,mus musculus,Gid4,1
Q9CPZ3,mus musculus,,1
Q9CQ00,mus musculus,Dmac1,1
Q9CQ02,mus musculus,Commd4,1
Q9CQ04,mus musculus,Ogfod2,1
Q9CQ11,mus musculus,Ly6m,1
Q9CQ21,mus musculus,Mcts2,1
Q9CQ24,mus musculus,Fbxo36,1
Q9CQ40,mus musculus,Mrpl49,1
Q9CQ46,mus musculus,Drc8,1
Q9CQ68,mus musculus,Ndufb11b,1
Q9CQ78,mus musculus,Klk11,1
Q9CQ84,mus musculus,Ubl4b,1
Q9CQ87,mus musculus,Crem,1
Q9CQ88,mus musculus,Tspan31,1
Q9CQ90,mus musculus,,1
Q9CQ94,mus musculus,Dnajc5b,1
Q9CQB0,mus musculus,Snapc3,1
Q9CQB4,mus musculus,Uqcrb,1
Q9CQB7,mus musculus,Lyrm1,1
Q9CQB8,mus musculus,Pate6,1
Q9CQD7,mus musculus,Pinlyp,1
Q9CQE1,mus musculus,Nipsnap3b,1
Q9CQE2,mus musculus,Tmem223,1
Q9CQE3,mus musculus,Mrps17,1
Q9CQF7,mus musculus,Pfdn1,1
Q9CQG4,mus musculus,Reep5,1
Q9CQG7,mus musculus,Slc25a37,1
Q9CQG8,mus musculus,Lrrk2,1
Q9CQH0,mus musculus,Pdzk1ip1,1
Q9CQH7,mus musculus,Btf3l4,1
Q9CQH8,mus musculus,Rpp14,1
Q9CQJ5,mus musculus,Prr13,1
Q9CQK2,mus musculus,Rps24,1
Q9CQL6,mus musculus,Mrpl35,1
Q9CQM0,mus musculus,Nicn1,1
Q9CQM4,mus musculus,Lars1,1
Q9CQM6,mus musculus,Ankrd61,1
Q9CQP0,mus musculus,Mrpl33,1
Q9CQP3,mus musculus,Chchd5,1
Q9CQQ0,mus musculus,Smim8,1
Q9CQR5,mus musculus,Zmat5,1
Q9CQT0,mus musculus,Thg1l,1
Q9CQV5,mus musculus,Mrps24,1
Q9CQW4,mus musculus,Rps8,1
Q9CQZ8,mus musculus,Wfdc1,1
Q9CR04,mus musculus,H2ap,1
Q9CR06,mus musculus,Asph,1
Q9CR10,mus musculus,Oxld1,1
Q9CR29,mus musculus,Ccdc43,1
Q9CR32,mus musculus,Snrnp70,1
Q9CR33,mus musculus,Mansc1,1
Q9CR34,mus musculus,,1
Q9CR40,mus musculus,Klhl28,1
Q9CR49,mus musculus,Hbb-y,1
Q9CR52,mus musculus,Capza1b,1
Q9CR55,mus musculus,,1
Q9CR78,mus musculus,Msantd3,1
Q9CR83,mus musculus,Rbm18,1
Q9CR96,mus musculus,Tmem208,1
Q9CRC3,mus musculus,,1
Q9CRC7,mus musculus,Adamtsl5,1
Q9CRC8,mus musculus,Lrrc40,1
Q9CRE9,mus musculus,Eif2s3x,1
Q9CRF5,mus musculus,Wdr75,1
Q9CRF7,mus musculus,Srp19,1
Q9CRF9,mus musculus,Eprs1,1
Q9CRG6,mus musculus,,1
Q9CRH1,mus musculus,Ptges3,1
Q9CRH8,mus musculus,Acad10,1
Q9CRJ5,mus musculus,Rps8,1
Q9CRP9,mus musculus,Dctn4,1
Q9CRQ9,mus musculus,Cyp2j9,1
Q9CRR7,mus musculus,Smad5,1
Q9CRS5,mus musculus,Ewsr1,1
Q9CRT0,mus musculus,Tubb3,1
Q9CRT1,mus musculus,Tcf3,1
Q9CRU8,mus musculus,Chid1,1
Q9CRW7,mus musculus,Cct8,1
Q9CRX2,mus musculus,Laptm4a,1
Q9CRX6,mus musculus,Lamb1,1
Q9CRX7,mus musculus,Rnf168,1
Q9CRZ4,mus musculus,Herc6,1
Q9CS01,mus musculus,Ifnar2,1
Q9CS06,mus musculus,Cct8,1
Q9CS14,mus musculus,Chm,1
Q9CS15,mus musculus,Upf3b,1
Q9CS31,mus musculus,Rpl24,1
Q9CS38,mus musculus,Yae1d1,1
Q9CS46,mus musculus,Ilkap,1
Q9CS50,mus musculus,Prkar1a,1
Q9CS54,mus musculus,Srp72,1
Q9CS73,mus musculus,Akap9,1
Q9CS79,mus musculus,Tln2,1
Q9CS87,mus musculus,Ddx55,1
Q9CS91,mus musculus,Tshz1,1
Q9CSA3,mus musculus,Rnf138,1
Q9CSB0,mus musculus,Ppil4,1
Q9CSB7,mus musculus,Col3a1,1
Q9CSC5,mus musculus,Zkscan3,1
Q9CSD3,mus musculus,Eif3c,1
Q9CSD9,mus musculus,Ddx5,1
Q9CSE2,mus musculus,Zfp397,1
Q9CSE3,mus musculus,Smurf2,1
Q9CSF1,mus musculus,Gtf2f1,1
Q9CSF9,mus musculus,Rsl1d1,1
Q9CSH0,mus musculus,Hnrnpll,1
Q9CSJ0,mus musculus,Tbx18,1
Q9CSJ1,mus musculus,Diaph1,1
Q9CSL3,mus musculus,Polr3b,1
Q9CSL5,mus musculus,,1
Q9CSM5,mus musculus,Rpl4,1
Q9CSN5,mus musculus,Ppil4,1
Q9CSN9,mus musculus,Rps23,1
Q9CSP8,mus musculus,Nap1l1,1
Q9CSU2,mus musculus,Psmd14,1
Q9CSU4,mus musculus,Mrpl16,1
Q9CSV6,mus musculus,Sft2d3,1
Q9CSY8,mus musculus,Nop14,1
Q9CT07,mus musculus,Kpna3,1
Q9CT18,mus musculus,Ptpn11,1
Q9CT36,mus musculus,Tpx2,1
Q9CT37,mus musculus,Hnrnpr,1
Q9CT72,mus musculus,Farsa,1
Q9CT73,mus musculus,Wwp2,1
Q9CT82,mus musculus,Chst13,1
Q9CT86,mus musculus,Ppp1r2,1
Q9CTA7,mus musculus,Mlh1,1
Q9CTA9,mus musculus,Tcirg1,1
Q9CTB8,mus musculus,Gtf2f2,1
Q9CTE1,mus musculus,Nap1l5,1
Q9CTE8,mus musculus,Alg5,1
Q9CTF5,mus musculus,Adprh,1
Q9CTF6,mus musculus,Rras2,1
Q9CTG1,mus musculus,Cul4a,1
Q9CTG7,mus musculus,Copz2,1
Q9CTH2,mus musculus,Zbtb22,1
Q9CTH3,mus musculus,Actn2,1
Q9CTH8,mus musculus,Uckl1,1
Q9CTI0,mus musculus,Maco1,1
Q9CTI8,mus musculus,Atp6v1d,1
Q9CTJ8,mus musculus,Tnnt1,1
Q9CTK7,mus musculus,Pik3cb,1
Q9CTM7,mus musculus,Gpr34,1
Q9CTN8,mus musculus,Lhfpl3,1
Q9CTQ4,mus musculus,Upf3a,1
Q9CTR1,mus musculus,Macroh2a2,1
Q9CTT4,mus musculus,Ndufs4,1
Q9CTU8,mus musculus,Smarca2,1
Q9CTW1,mus musculus,Chgb,1
Q9CTZ0,mus musculus,Pygm,1
Q9CTZ6,mus musculus,Ndufaf4,1
Q9CU19,mus musculus,Acvrl1,1
Q9CU24,mus musculus,Themis3,1
Q9CU36,mus musculus,Raf1,1
Q9CU60,mus musculus,Oga,1
Q9CU73,mus musculus,Ambn,1
Q9CU76,mus musculus,Huwe1,1
Q9CU96,mus musculus,Pdgfa,1
Q9CUA1,mus musculus,Cyp1b1,1
Q9CUA3,mus musculus,Snx11,1
Q9CUA5,mus musculus,Hyal5,1
Q9CUB4,mus musculus,Nadk2,1
Q9CUC4,mus musculus,Adam30,1
Q9CUC8,mus musculus,Slamf1,1
Q9CUD0,mus musculus,Arl13b,1
Q9CUG1,mus musculus,Gsc2,1
Q9CUH6,mus musculus,Upf3a,1
Q9CUH7,mus musculus,,1
Q9CUH8,mus musculus,Hoxd8,1
Q9CUI8,mus musculus,Adam26b,1
Q9CUJ3,mus musculus,Rsph10b,1
Q9CUJ6,mus musculus,St8sia3,1
Q9CUM4,mus musculus,Dnm2,1
Q9CUN8,mus musculus,Tubb6,1
Q9CUP1,mus musculus,Or2ag2b,1
Q9CUQ8,mus musculus,Hoxd8,1
Q9CUU5,mus musculus,Bace1,1
Q9CUV1,mus musculus,Wnt10a,1
Q9CUY5,mus musculus,Cdk5rap2,1
Q9CV13,mus musculus,Krt6a,1
Q9CV24,mus musculus,Eif2s1,1
Q9CV26,mus musculus,Eif3c,1
Q9CV53,mus musculus,Gcsh,1
Q9CV67,mus musculus,Slc27a4,1
Q9CV72,mus musculus,Krt6b,1
Q9CV75,mus musculus,Snw1,1
Q9CV76,mus musculus,Klk12,1
Q9CV89,mus musculus,Pnn,1
Q9CVB0,mus musculus,Cuedc2,1
Q9CVC1,mus musculus,Akap9,1
Q9CVC8,mus musculus,Cyp2c65,1
Q9CVD4,mus musculus,Muc5ac,1
Q9CVF1,mus musculus,Gip,1
Q9CVF5,mus musculus,Nqo2,1
Q9CVH5,mus musculus,Gk,1
Q9CVI1,mus musculus,Nqo2,1
Q9CVI2,mus musculus,Fam133b,1
Q9CVJ6,mus musculus,Tram1,1
Q9CVK2,mus musculus,Ltbp3,1
Q9CVK3,mus musculus,Tsc22d2,1
Q9CVL3,mus musculus,Sec31a,1
Q9CVL7,mus musculus,Dek,1
Q9CVL8,mus musculus,Srpra,1
Q9CVM2,mus musculus,Nradd,1
Q9CVM7,mus musculus,Serp1,1
Q9CVN2,mus musculus,Maea,1
Q9CVN3,mus musculus,Nkx2-6,1
Q9CVN7,mus musculus,Slc26a2,1
Q9CVP4,mus musculus,Tgfbr1,1
Q9CVR0,mus musculus,Tubb4b,1
Q9CVR9,mus musculus,Usp20,1
Q9CVS3,mus musculus,Zic5,1
Q9CVT6,mus musculus,Timm21,1
Q9CVU2,mus musculus,Klk1b3,1
Q9CVV1,mus musculus,Chrne,1
Q9CVV6,mus musculus,Fbxo3,1
Q9CVY8,mus musculus,Pgp,1
Q9CVZ1,mus musculus,Prps1l1,1
Q9CW04,mus musculus,Nkx2-4,1
Q9CW12,mus musculus,Hsp90b1,1
Q9CW15,mus musculus,Cul4a,1
Q9CW16,mus musculus,Aoc1,1
Q9CW58,mus musculus,Flt1,1
Q9CW59,mus musculus,Aox3,1
Q9CW64,mus musculus,Nhlrc2,1
Q9CW65,mus musculus,Idh3g,1
Q9CW75,mus musculus,Rps11,1
Q9CW82,mus musculus,Stk3,1
Q9CW99,mus musculus,Mark3,1
Q9CWA4,mus musculus,,1
Q9CWA6,mus musculus,Erlec1,1
Q9CWB7,mus musculus,,1
Q9CWC4,mus musculus,Gtf2e2,1
Q9CWD0,mus musculus,Gtsf1l,1
Q9CWD7,mus musculus,Ntaq1,1
Q9CWD9,mus musculus,Jam2,1
Q9CWE1,mus musculus,Cyria,1
Q9CWF0,mus musculus,2410137M14Rik,1
Q9CWG1,mus musculus,Glipr1,1
Q9CWI0,mus musculus,Exoc4,1
Q9CWI9,mus musculus,Rps23,1
Q9CWK0,mus musculus,Rpl14,1
Q9CWN2,mus musculus,Tecr,1
Q9CWN7,mus musculus,Cnot11,1
Q9CWQ7,mus musculus,Ufd1,1
Q9CWQ9,mus musculus,Cad,1
Q9CWS2,mus musculus,Atf1,1
Q9CWS5,mus musculus,,1
Q9CWU4,mus musculus,,1
Q9CWU9,mus musculus,Nup37,1
Q9CWV4,mus musculus,Mageb16,1
Q9CWV7,mus musculus,Zswim1,1
Q9CWX6,mus musculus,Asb3,1
Q9CWY6,mus musculus,Rbpms2,1
Q9CX10,mus musculus,Slc25a27,1
Q9CX19,mus musculus,Fam162b,1
Q9CX33,mus musculus,Tsfm,1
Q9CX48,mus musculus,Zcchc10,1
Q9CX58,mus musculus,Prmt1,1
Q9CX59,mus musculus,Adamtsl1,1
Q9CX66,mus musculus,Nopchap1,1
Q9CX78,mus musculus,Ndufa5,1
Q9CX96,mus musculus,Gzf1,1
Q9CXC0,mus musculus,Slc15a2,1
Q9CXD8,mus musculus,Egfem1,1
Q9CXE1,mus musculus,Exoc4,1
Q9CXG2,mus musculus,Rab22a,1
Q9CXK3,mus musculus,Actc1,1
Q9CXL6,mus musculus,Dcx,1
Q9CXP1,mus musculus,Mocs1,1
Q9CXQ0,mus musculus,Elavl4,1
Q9CXQ8,mus musculus,Stmn1,1
Q9CXR4,mus musculus,Pigc,1
Q9CXR6,mus musculus,Mis18a,1
Q9CXS2,mus musculus,Rab3c,1
Q9CXT3,mus musculus,Cldn34c1,1
Q9CXU4,mus musculus,Timm23,1
Q9CXU9,mus musculus,Eif1b,1
Q9CXV7,mus musculus,Kif23,1
Q9CXW7,mus musculus,Rps9,1
Q9CXX1,mus musculus,Napa,1
Q9CXX2,mus musculus,Vamp1,1
Q9CXX7,mus musculus,Snrpa,1
Q9CXY0,mus musculus,Rala,1
Q9CXY7,mus musculus,Map2k5,1
Q9CXZ8,mus musculus,Riok3,1
Q9CY05,mus musculus,Med8,1
Q9CY06,mus musculus,,1
Q9CY10,mus musculus,,1
Q9CY19,mus musculus,Plin2,1
Q9CY24,mus musculus,Tmem179b,1
Q9CY28,mus musculus,Gtpbp8,1
Q9CY29,mus musculus,Psmd4,1
Q9CY42,mus musculus,Apoh,1
Q9CY49,mus musculus,Tbl2,1
Q9CY55,mus musculus,Nkg7,1
Q9CY59,mus musculus,Cyb5r3,1
Q9CY61,mus musculus,Rps24,1
Q9CY80,mus musculus,Prrx2,1
Q9CY86,mus musculus,Sapcd1,1
Q9CY89,mus musculus,Dnajc30,1
Q9CY93,mus musculus,Rpl31,1
Q9CY99,mus musculus,Zfp623,1
Q9CYB4,mus musculus,E2f1,1
Q9CYD1,mus musculus,Clic5,1
Q9CYD9,mus musculus,,1
Q9CYF6,mus musculus,Washc3,1
Q9CYG3,mus musculus,Macf1,1
Q9CYG6,mus musculus,Ipo5,1
Q9CYJ3,mus musculus,Exosc10,1
Q9CYJ6,mus musculus,Sec61a2,1
Q9CYL2,mus musculus,Prl,1
Q9CYL8,mus musculus,Prl,1
Q9CYM7,mus musculus,Snx21,1
Q9CYN1,mus musculus,Cetn3,1
Q9CYN8,mus musculus,Use1,1
Q9CYQ5,mus musculus,Hcfc1r1,1
Q9CYS4,mus musculus,Aplp2,1
Q9CYS6,mus musculus,,1
Q9CYT0,mus musculus,Tspan5,1
Q9CYU5,mus musculus,Stmn1,1
Q9CYV4,mus musculus,Zfp329,1
Q9CYW3,mus musculus,Rpl37a,1
Q9CYW4,mus musculus,Hdhd3,1
Q9CYZ2,mus musculus,Tpd52l2,1
Q9CYZ4,mus musculus,Knstrn,1
Q9CYZ7,mus musculus,Tfdp1,1
Q9CZ00,mus musculus,Dbndd1,1
Q9CZ01,mus musculus,Zfp788,1
Q9CZ05,mus musculus,Atxn7l1,1
Q9CZ08,mus musculus,Gcat,1
Q9CZ18,mus musculus,Gdi2,1
Q9CZ19,mus musculus,Myl4,1
Q9CZ20,mus musculus,H2-Q5,1
Q9CZ46,mus musculus,Stmn2,1
Q9CZ49,mus musculus,Klhl35,1
Q9CZ58,mus musculus,Psma2,1
Q9CZB4,mus musculus,Apool,1
Q9CZD6,mus musculus,Pcna,1
Q9CZE7,mus musculus,,1
Q9CZH7,mus musculus,Mxra7,1
Q9CZH8,mus musculus,Ccdc77,1
Q9CZI5,mus musculus,Rps23,1
Q9CZI7,mus musculus,Anxa2,1
Q9CZJ2,mus musculus,Hspa12b,1
Q9CZJ9,mus musculus,Dnajc18,1
Q9CZK0,mus musculus,Snx9,1
Q9CZK3,mus musculus,Rwdd1,1
Q9CZK9,mus musculus,Ppia,1
Q9CZL2,mus musculus,Fam241a,1
Q9CZQ0,mus musculus,Nudt21,1
Q9CZQ8,mus musculus,Rab28,1
Q9CZR4,mus musculus,Cmtm8,1
Q9CZS8,mus musculus,Efna4,1
Q9CZT6,mus musculus,Cmss1,1
Q9CZU0,mus musculus,Akr1c20,1
Q9CZV0,mus musculus,Hoxb5,1
Q9CZV7,mus musculus,Sh3gl3,1
Q9CZV9,mus musculus,Pacc1,1
Q9CZY2,mus musculus,Tceal8,1
Q9CZZ4,mus musculus,Psmd9,1
Q9D031,mus musculus,Rsu1,1
Q9D033,mus musculus,Yae1d1,1
Q9D034,mus musculus,Gna13,1
Q9D037,mus musculus,Atp5mg,1
Q9D046,mus musculus,Cetn3,1
Q9D050,mus musculus,Mtch2,1
Q9D053,mus musculus,Yae1d1,1
Q9D056,mus musculus,Nfyb,1
Q9D057,mus musculus,Igfbp2,1
Q9D064,mus musculus,Yae1d1,1
Q9D073,mus musculus,2610042L04Rik,1
Q9D086,mus musculus,Mis18a,1
Q9D089,mus musculus,Casp6,1
Q9D091,mus musculus,Nras,1
Q9D0B4,mus musculus,Vps35l,1
Q9D0B5,mus musculus,Tstd3,1
Q9D0B6,mus musculus,Pbdc1,1
Q9D0C0,mus musculus,Ctsl,1
Q9D0D1,mus musculus,Tgds,1
Q9D0E3,mus musculus,Lysmd1,1
Q9D0E5,mus musculus,Efcab11,1
Q9D0F7,mus musculus,Pus3,1
Q9D0H0,mus musculus,Ube3d,1
Q9D0H1,mus musculus,Tyms,1
Q9D0I1,mus musculus,Mtfr2,1
Q9D0I6,mus musculus,Wdsub1,1
Q9D0J2,mus musculus,Atp5f1d,1
Q9D0J8,mus musculus,Ptms,1
Q9D0K3,mus musculus,Rfc2,1
Q9D0K8,mus musculus,Akap8l,1
Q9D0L3,mus musculus,Cks1b,1
Q9D0P6,mus musculus,,1
Q9D0Q7,mus musculus,Mrpl45,1
Q9D0R9,mus musculus,Wdr89,1
Q9D0T9,mus musculus,Jtb,1
Q9D0Z8,mus musculus,Ceacam11,1
Q9D104,mus musculus,Srp19,1
Q9D108,mus musculus,Cks1b,1
Q9D111,mus musculus,Gpx7,1
Q9D119,mus musculus,Ppp1r27,1
Q9D125,mus musculus,Mrps25,1
Q9D127,mus musculus,Cfap410,1
Q9D153,mus musculus,Cdkn2c,1
Q9D162,mus musculus,Ccdc167,1
Q9D172,mus musculus,Gatd3,1
Q9D177,mus musculus,Smyd2,1
Q9D181,mus musculus,Lsm4,1
Q9D196,mus musculus,Polrmt,1
Q9D1A0,mus musculus,Prxl2c,1
Q9D1A4,mus musculus,Asb5,1
Q9D1A6,mus musculus,Lonp2,1
Q9D1B1,mus musculus,Cst6,1
Q9D1D1,mus musculus,Tspan11,1
Q9D1E4,mus musculus,Cysrt1,1
Q9D1E7,mus musculus,Serpinb3c,1
Q9D1F3,mus musculus,Eola1,1
Q9D1G5,mus musculus,Lrrc57,1
Q9D1H8,mus musculus,Mrpl53,1
Q9D1I6,mus musculus,Mrpl14,1
Q9D1J2,mus musculus,Cope,1
Q9D1K5,mus musculus,,1
Q9D1Q3,mus musculus,Itm2b,1
Q9D1Q5,mus musculus,Serpinb3b,1
Q9D1R2,mus musculus,Kti12,1
Q9D1R6,mus musculus,Tpm2,1
Q9D1R7,mus musculus,Ifnar2,1
Q9D1S1,mus musculus,Ube2d3,1
Q9D1S3,mus musculus,Rps3a1,1
Q9D1T5,mus musculus,Prr15,1
Q9D1T9,mus musculus,Rrh,1
Q9D1U0,mus musculus,Grifin,1
Q9D1X8,mus musculus,Tspan2,1
Q9D1Y9,mus musculus,Shisal2b,1
Q9D1Z5,mus musculus,Arl13b,1
Q9D211,mus musculus,Xtbd1,1
Q9D226,mus musculus,Krtap5-3,1
Q9D232,mus musculus,Spns3,1
Q9D239,mus musculus,B2m,1
Q9D240,mus musculus,Plekhj1,1
Q9D249,mus musculus,Lyz3,1
Q9D259,mus musculus,Crisp4,1
Q9D263,mus musculus,Spint4,1
Q9D264,mus musculus,Cstdc2,1
Q9D267,mus musculus,Lcn9,1
Q9D278,mus musculus,Zfp747l1,1
Q9D288,mus musculus,,1
Q9D297,mus musculus,Tfdp1,1
Q9D2D9,mus musculus,Klhdc8b,1
Q9D2F0,mus musculus,Tmem210,1
Q9D2F1,mus musculus,Pramel13,1
Q9D2F6,mus musculus,Mccc2,1
Q9D2F8,mus musculus,Toporsl,1
Q9D2H1,mus musculus,Cox7b2,1
Q9D2H5,mus musculus,Trim42,1
Q9D2H8,mus musculus,Fndc8,1
Q9D2Q4,mus musculus,Alox12b,1
Q9D2R7,mus musculus,Clps,1
Q9D2R9,mus musculus,Tmsb15a,1
Q9D2S5,mus musculus,Polr2k,1
Q9D2T5,mus musculus,Dynlt3,1
Q9D2U0,mus musculus,Psg23,1
Q9D2V5,mus musculus,Aar2,1
Q9D2W5,mus musculus,Gramd2b,1
Q9D2X0,mus musculus,Ankrd39,1
Q9D2X6,mus musculus,Sval1,1
Q9D2Y0,mus musculus,Apol7a,1
Q9D2Y8,mus musculus,Arl14,1
Q9D300,mus musculus,Rasgef1c,1
Q9D305,mus musculus,Thap2,1
Q9D318,mus musculus,Gramd2b,1
Q9D321,mus musculus,Slc35a4,1
Q9D323,mus musculus,Stat1,1
Q9D334,mus musculus,Eif4e2,1
Q9D359,mus musculus,Gpr165,1
Q9D372,mus musculus,Rab36,1
Q9D3A0,mus musculus,Anapc15,1
Q9D3C4,mus musculus,Arpc4,1
Q9D3F3,mus musculus,Mrpl1,1
Q9D3H0,mus musculus,Tmem80,1
Q9D3I8,mus musculus,Rhox4.1,1
Q9D3J1,mus musculus,Ppil4,1
Q9D3J3,mus musculus,Bcl2l12,1
Q9D3K3,mus musculus,Nf2,1
Q9D3K4,mus musculus,Spint1,1
Q9D3L3,mus musculus,Snap23,1
Q9D3L6,mus musculus,Kcnj12,1
Q9D3M4,mus musculus,S100a1,1
Q9D3N5,mus musculus,5430402E10Rik,1
Q9D3P1,mus musculus,Tchhl1,1
Q9D3R5,mus musculus,Fam187a,1
Q9D3S3,mus musculus,Snx29,1
Q9D3S5,mus musculus,Noxred1,1
Q9D3U4,mus musculus,Rbm31y,1
Q9D3U7,mus musculus,Macroh2a3,1
Q9D3U9,mus musculus,Or2ag2b,1
Q9D3V6,mus musculus,Macroh2a3,1
Q9D3W5,mus musculus,Lrrc71,1
Q9D3W6,mus musculus,Poc1b,1
Q9D3X5,mus musculus,Pacrgl,1
Q9D3X8,mus musculus,Dydc2,1
Q9D3Z8,mus musculus,Nt5el,1
Q9D405,mus musculus,Eri2,1
Q9D413,mus musculus,Sh2d6,1
Q9D416,mus musculus,Arl13a,1
Q9D449,mus musculus,Hsfy2,1
Q9D456,mus musculus,Mtfr2,1
Q9D481,mus musculus,Kif2a,1
Q9D498,mus musculus,Iqcf3,1
Q9D4A5,mus musculus,,1
Q9D4A7,mus musculus,Zfp819,1
Q9D4C6,mus musculus,Lrp2bp,1
Q9D4D0,mus musculus,Selenoi,1
Q9D4F9,mus musculus,Or2ag2b,1
Q9D4G5,mus musculus,Pop1,1
Q9D4H2,mus musculus,Gcc1,1
Q9D4H7,mus musculus,Lonrf3,1
Q9D4I1,mus musculus,Myo18b,1
Q9D4I8,mus musculus,Ubqln5,1
Q9D4K4,mus musculus,Fancd2os,1
Q9D4L6,mus musculus,Rnf220,1
Q9D4M0,mus musculus,Siglecl2,1
Q9D4U3,mus musculus,Crem,1
Q9D4V0,mus musculus,Etnk1,1
Q9D4V3,mus musculus,Ccdc83,1
Q9D4V6,mus musculus,Tomm20l,1
Q9D4W6,mus musculus,,1
Q9D4X6,mus musculus,Samt4,1
Q9D4Y2,mus musculus,Asb8,1
Q9D4Y3,mus musculus,Rhox2a,1
Q9D504,mus musculus,Ankrd7,1
Q9D518,mus musculus,Fam227b,1
Q9D519,mus musculus,Samt2b,1
Q9D524,mus musculus,Slc31a2,1
Q9D533,mus musculus,4930519F16Rik,1
Q9D534,mus musculus,Zc2hc1b,1
Q9D539,mus musculus,Zbtb49,1
Q9D541,mus musculus,Ccdc7a,1
Q9D566,mus musculus,Sult1e1,1
Q9D577,mus musculus,Scamp1,1
Q9D599,mus musculus,Crem,1
Q9D5E9,mus musculus,Kcnab1,1
Q9D5F3,mus musculus,Cpeb4,1
Q9D5G2,mus musculus,Cpeb4,1
Q9D5I4,mus musculus,Dynlt5,1
Q9D5J8,mus musculus,Gstm6,1
Q9D5N8,mus musculus,Satl1,1
Q9D5Q2,mus musculus,,1
Q9D5Q8,mus musculus,,1
Q9D5R5,mus musculus,Ppp3cc,1
Q9D5U2,mus musculus,Akr1cl,1
Q9D5W4,mus musculus,Ccdc81,1
Q9D5W6,mus musculus,Slco6d1,1
Q9D5Z5,mus musculus,Mss51,1
Q9D5Z7,mus musculus,Krtap5-2,1
Q9D618,mus musculus,Kbtbd12,1
Q9D627,mus musculus,Ptgfr,1
Q9D650,mus musculus,Lratd1,1
Q9D654,mus musculus,Zfp84,1
Q9D655,mus musculus,Ddias,1
Q9D665,mus musculus,Sdr42e1,1
Q9D677,mus musculus,Rgs12,1
Q9D679,mus musculus,Tapbp,1
Q9D699,mus musculus,Gas2,1
Q9D6A3,mus musculus,Trp73,1
Q9D6A4,mus musculus,Ttr,1
Q9D6A7,mus musculus,Serpinb9c,1
Q9D6B6,mus musculus,Mpc1,1
Q9D6B9,mus musculus,Hrct1,1
Q9D6C3,mus musculus,3830403N18Rik,1
Q9D6D8,mus musculus,Ppil6,1
Q9D6E4,mus musculus,Ttc9b,1
Q9D6E8,mus musculus,Sco2,1
Q9D6F7,mus musculus,Ssr4,1
Q9D6G1,mus musculus,Hnrnpab,1
Q9D6G5,mus musculus,Tmem138,1
Q9D6H0,mus musculus,Top1mt,1
Q9D6H6,mus musculus,Ndufb3,1
Q9D6I7,mus musculus,Dipk1a,1
Q9D6J9,mus musculus,Sdhd,1
Q9D6K7,mus musculus,Ttc33,1
Q9D6L6,mus musculus,2310079G19Rik,1
Q9D6L7,mus musculus,Apol6,1
Q9D6M5,mus musculus,Dynlt3,1
Q9D6N4,mus musculus,Ttn,1
Q9D6S7,mus musculus,Mrrf,1
Q9D6S9,mus musculus,Krtap13-22,1
Q9D6T8,mus musculus,Krtap13-21,1
Q9D6T9,mus musculus,Mrps36,1
Q9D6U7,mus musculus,Ckm,1
Q9D6W4,mus musculus,Srsf3,1
Q9D6W7,mus musculus,Cd164l2,1
Q9D6X2,mus musculus,Prdx5,1
Q9D6Y0,mus musculus,Sbpl,1
Q9D6Y8,mus musculus,Sbpl,1
Q9D6Z5,mus musculus,Sbpl,1
Q9D701,mus musculus,Upk3bl1,1
Q9D702,mus musculus,Tmem52,1
Q9D722,mus musculus,Oser1,1
Q9D725,mus musculus,Cutc,1
Q9D727,mus musculus,Pex39,1
Q9D731,mus musculus,Lce1d,1
