feature_name,organism,gene_symbol,is_current
A0A1S6KJG4,homo sapiens,A0A1S6KJG4,1
A0A1T4J273,homo sapiens,A0A1T4J273,1
A0A0E3DDQ3,homo sapiens,A0A0E3DDQ3,1
A0A0U1RQT7,homo sapiens,A0A0U1RQT7,1
A0A0E3DDT1,homo sapiens,A0A0E3DDT1,1
A0A0S2Z319,homo sapiens,A0A0S2Z319,1
A0A0U2IVR5,homo sapiens,A0A0U2IVR5,1
A0A140VJE5,homo sapiens,A0A140VJE5,1
A0A0G2R195,homo sapiens,A0A0G2R195,1
A0A0G2R1F4,homo sapiens,A0A0G2R1F4,1
A0A0G3VTM3,homo sapiens,A0A0G3VTM3,1
A0A0G4PYZ0,homo sapiens,A0A0G4PYZ0,1
A0A0S2Z355,homo sapiens,A0A0S2Z355,1
A0A0S2Z4Z0,homo sapiens,A0A0S2Z4Z0,1
A0A0J9YYG8,homo sapiens,A0A0J9YYG8,1
B0L3P7,homo sapiens,B0L3P7,1
H0YAG7,homo sapiens,H0YAG7,1
H0YB71,homo sapiens,H0YB71,1
H0YBI1,homo sapiens,H0YBI1,1
H0YJI8,homo sapiens,H0YJI8,1
Q8N4P8,homo sapiens,Q8N4P8,1
Q9UN21,homo sapiens,Q9UN21,1
A0A0A0MSX6,homo sapiens,A0A0A0MSX6,1
B0YJC6,homo sapiens,B0YJC6,1
B4DF19,homo sapiens,B4DF19,1
B7Z4R7,homo sapiens,B7Z4R7,1
B7ZB41,homo sapiens,B7ZB41,1
C7C5G9,homo sapiens,C7C5G9,1
C9J4G7,homo sapiens,C9J4G7,1
E0WN49,homo sapiens,E0WN49,1
H0YAK3,homo sapiens,H0YAK3,1
H0YBM5,homo sapiens,H0YBM5,1
H0YHH4,homo sapiens,H0YHH4,1
H0YHJ4,homo sapiens,H0YHJ4,1
Q5JW48,homo sapiens,Q5JW48,1
U3KQD5,homo sapiens,U3KQD5,1
A5PHT6,homo sapiens,A5PHT6,1
A8JMY0,homo sapiens,A8JMY0,1
A8K297,homo sapiens,A8K297,1
A8K2H4,homo sapiens,A8K2H4,1
A8K520,homo sapiens,A8K520,1
A8MYB8,homo sapiens,A8MYB8,1
C9IY57,homo sapiens,C9IY57,1
E9KXW9,homo sapiens,E9KXW9,1
F4YTD9,homo sapiens,F4YTD9,1
F4YU72,homo sapiens,F4YU72,1
F5GYZ0,homo sapiens,F5GYZ0,1
F5H055,homo sapiens,F5H055,1
F5H3U5,homo sapiens,F5H3U5,1
I3L1R0,homo sapiens,I3L1R0,1
I3L3T4,homo sapiens,I3L3T4,1
I4EPF4,homo sapiens,I4EPF4,1
I6RCX9,homo sapiens,I6RCX9,1
Q59EF9,homo sapiens,Q59EF9,1
Q5T8D2,homo sapiens,Q5T8D2,1
Q86T10,homo sapiens,Q86T10,1
A8K276,homo sapiens,A8K276,1
A8K9L7,homo sapiens,A8K9L7,1
A8KA68,homo sapiens,A8KA68,1
A8MT21,homo sapiens,A8MT21,1
E2GJK0,homo sapiens,E2GJK0,1
F6IQP3,homo sapiens,F6IQP3,1
H0Y7Z1,homo sapiens,H0Y7Z1,1
H0Y9Y6,homo sapiens,H0Y9Y6,1
H0YAA8,homo sapiens,H0YAA8,1
H0YEE6,homo sapiens,H0YEE6,1
H0YF33,homo sapiens,H0YF33,1
H0YMA6,homo sapiens,H0YMA6,1
I3L3E9,homo sapiens,I3L3E9,1
I3L4Y2,homo sapiens,I3L4Y2,1
I3VZ13,homo sapiens,I3VZ13,1
I6TN07,homo sapiens,I6TN07,1
I6ZTN9,homo sapiens,I6ZTN9,1
P79605,homo sapiens,P79605,1
Q504W2,homo sapiens,Q504W2,1
Q53GF0,homo sapiens,Q53GF0,1
Q5T532,homo sapiens,Q5T532,1
Q86WB5,homo sapiens,Q86WB5,1
Q9UEH3,homo sapiens,Q9UEH3,1
X5D2E5,homo sapiens,X5D2E5,1
A0A087WZZ6,homo sapiens,A0A087WZZ6,1
D6RCB8,homo sapiens,D6RCB8,1
D7NNU6,homo sapiens,D7NNU6,1
D7NPM3,homo sapiens,D7NPM3,1
H0Y8M0,homo sapiens,H0Y8M0,1
H0YA55,homo sapiens,H0YA55,1
H0YJS8,homo sapiens,H0YJS8,1
H3BMS5,homo sapiens,H3BMS5,1
H9Q5H0,homo sapiens,H9Q5H0,1
I0CKF7,homo sapiens,I0CKF7,1
I3L1H1,homo sapiens,I3L1H1,1
I3L467,homo sapiens,I3L467,1
J3KPB3,homo sapiens,J3KPB3,1
M1FXT2,homo sapiens,M1FXT2,1
Q5TB53,homo sapiens,Q5TB53,1
Q8N797,homo sapiens,Q8N797,1
Q96K24,homo sapiens,Q96K24,1
V9GZ01,homo sapiens,V9GZ01,1
W0HE41,homo sapiens,W0HE41,1
A0A087WT23,homo sapiens,A0A087WT23,1
A0A0A7C6N4,homo sapiens,A0A0A7C6N4,1
A0EVK1,homo sapiens,A0EVK1,1
A0FJ18,homo sapiens,A0FJ18,1
D6RCA0,homo sapiens,D6RCA0,1
D7NPC9,homo sapiens,D7NPC9,1
H7BYT7,homo sapiens,H7BYT7,1
H7CHX0,homo sapiens,H7CHX0,1
H9PPW3,homo sapiens,H9PPW3,1
O75372,homo sapiens,O75372,1
Q5Q607,homo sapiens,Q5Q607,1
Q9NYD3,homo sapiens,Q9NYD3,1
A0A087WWG5,homo sapiens,A0A087WWG5,1
A0A0A7C560,homo sapiens,A0A0A7C560,1
A0A0A7C5W7,homo sapiens,A0A0A7C5W7,1
A0A0A7C7X0,homo sapiens,A0A0A7C7X0,1
A0A0A7C967,homo sapiens,A0A0A7C967,1
A4URH6,homo sapiens,A4URH6,1
B0FTY2,homo sapiens,B0FTY2,1
C7DRS1,homo sapiens,C7DRS1,1
D1CS61,homo sapiens,D1CS61,1
D5H3U8,homo sapiens,D5H3U8,1
H7BZB0,homo sapiens,H7BZB0,1
H7BZB4,homo sapiens,H7BZB4,1
L7PEZ0,homo sapiens,L7PEZ0,1
Q03838,homo sapiens,Q03838,1
Q700Z7,homo sapiens,Q700Z7,1
A0A059QQ34,homo sapiens,A0A059QQ34,1
A0A0A7C549,homo sapiens,A0A0A7C549,1
C8BMD5,homo sapiens,C8BMD5,1
E5RFW4,homo sapiens,E5RFW4,1
H7C1F9,homo sapiens,H7C1F9,1
Q0ZAJ3,homo sapiens,Q0ZAJ3,1
Q0ZHH1,homo sapiens,Q0ZHH1,1
Q567U3,homo sapiens,Q567U3,1
Q6FHK9,homo sapiens,Q6FHK9,1
Q6IS73,homo sapiens,Q6IS73,1
Q6LER5,homo sapiens,Q6LER5,1
Q6P3V5,homo sapiens,Q6P3V5,1
A1C2F7,homo sapiens,A1C2F7,1
B3KQ08,homo sapiens,B3KQ08,1
B3KQ21,homo sapiens,B3KQ21,1
B3KV18,homo sapiens,B3KV18,1
B4DS98,homo sapiens,B4DS98,1
B4DSA3,homo sapiens,B4DSA3,1
B4DSJ3,homo sapiens,B4DSJ3,1
B4DZF3,homo sapiens,B4DZF3,1
C5IZS8,homo sapiens,C5IZS8,1
H6D9X2,homo sapiens,H6D9X2,1
Q15636,homo sapiens,Q15636,1
Q16315,homo sapiens,Q16315,1
Q59EJ6,homo sapiens,Q59EJ6,1
Q5CCK7,homo sapiens,Q5CCK7,1
Q8N7A2,homo sapiens,Q8N7A2,1
Q8WYT7,homo sapiens,Q8WYT7,1
Q9H6U9,homo sapiens,Q9H6U9,1
Q9UG73,homo sapiens,Q9UG73,1
V6CI97,homo sapiens,V6CI97,1
A0A678ZGB0,homo sapiens,A0A678ZGB0,1
A0A6B7FUA8,homo sapiens,A0A6B7FUA8,1
A0A6B7G0H2,homo sapiens,A0A6B7G0H2,1
A0A6B7G4C3,homo sapiens,A0A6B7G4C3,1
A0A6B7HFS6,homo sapiens,A0A6B7HFS6,1
A0A6B7HG35,homo sapiens,A0A6B7HG35,1
A0A6B7HGF4,homo sapiens,A0A6B7HGF4,1
A0A6B7HH84,homo sapiens,A0A6B7HH84,1
A0A6B7IHC4,homo sapiens,A0A6B7IHC4,1
A0A6B7PV49,homo sapiens,A0A6B7PV49,1
A0A6C0SEA1,homo sapiens,A0A6C0SEA1,1
A0A7S5C1K6,homo sapiens,A0A7S5C1K6,1
A0A7S5ETQ5,homo sapiens,A0A7S5ETQ5,1
A0A9L9PYE8,homo sapiens,A0A9L9PYE8,1
A0A6I8PRR5,homo sapiens,A0A6I8PRR5,1
A0A6J7ZC49,homo sapiens,A0A6J7ZC49,1
A0A6Q8PGZ7,homo sapiens,A0A6Q8PGZ7,1
A0A6Q8PH71,homo sapiens,A0A6Q8PH71,1
A0A6Q8PHC2,homo sapiens,A0A6Q8PHC2,1
A0A7S5C081,homo sapiens,A0A7S5C081,1
A0A6Q8PFE5,homo sapiens,A0A6Q8PFE5,1
A0A6Q8PFP1,homo sapiens,A0A6Q8PFP1,1
A0A7D9H821,homo sapiens,A0A7D9H821,1
A0A8I5KPV6,homo sapiens,A0A8I5KPV6,1
A0A8I5KXG9,homo sapiens,A0A8I5KXG9,1
A0A7H1DHN9,homo sapiens,A0A7H1DHN9,1
A0A858B803,homo sapiens,A0A858B803,1
A0A858LN47,homo sapiens,A0A858LN47,1
A0A858LNF2,homo sapiens,A0A858LNF2,1
A0A8J8YUR7,homo sapiens,A0A8J8YUR7,1
A0A5C2FUX0,homo sapiens,A0A5C2FUX0,1
A0A5C2FZT0,homo sapiens,A0A5C2FZT0,1
A0A5C2G5G2,homo sapiens,A0A5C2G5G2,1
A0A5C2G9B5,homo sapiens,A0A5C2G9B5,1
A0A5C2GLP1,homo sapiens,A0A5C2GLP1,1
A0A5C2GN67,homo sapiens,A0A5C2GN67,1
A0A5C2GQK3,homo sapiens,A0A5C2GQK3,1
A0A5C2GWU5,homo sapiens,A0A5C2GWU5,1
A0A5C2GYF2,homo sapiens,A0A5C2GYF2,1
A0A5H2USR3,homo sapiens,A0A5H2USR3,1
A0AAQ5BI15,homo sapiens,A0AAQ5BI15,1
A0A583ZC40,homo sapiens,A0A583ZC40,1
A0A5A4LI23,homo sapiens,A0A5A4LI23,1
A0A5C2GMJ5,homo sapiens,A0A5C2GMJ5,1
A0A5H1ZRP6,homo sapiens,A0A5H1ZRP6,1
A0A5H2UES1,homo sapiens,A0A5H2UES1,1
A0A7S5C491,homo sapiens,A0A7S5C491,1
A0A5C2G1I7,homo sapiens,A0A5C2G1I7,1
A0A5C2G1S9,homo sapiens,A0A5C2G1S9,1
A0A5C2G2T9,homo sapiens,A0A5C2G2T9,1
A0A5C2G2X6,homo sapiens,A0A5C2G2X6,1
A0A5C2G3G6,homo sapiens,A0A5C2G3G6,1
A0A5C2G4W8,homo sapiens,A0A5C2G4W8,1
A0A5C2G6N0,homo sapiens,A0A5C2G6N0,1
A0A5C2G9A0,homo sapiens,A0A5C2G9A0,1
A0A5C2G9F7,homo sapiens,A0A5C2G9F7,1
A0A5C2GA94,homo sapiens,A0A5C2GA94,1
A0A5C2GAC0,homo sapiens,A0A5C2GAC0,1
A0A5C2GBA8,homo sapiens,A0A5C2GBA8,1
A0A5C2GD49,homo sapiens,A0A5C2GD49,1
A0A5C2GEF3,homo sapiens,A0A5C2GEF3,1
A0A5C2GFY5,homo sapiens,A0A5C2GFY5,1
A0A5C2GFY8,homo sapiens,A0A5C2GFY8,1
A0A5C2GH85,homo sapiens,A0A5C2GH85,1
A0A5C2GHJ9,homo sapiens,A0A5C2GHJ9,1
A0A5C2GKZ6,homo sapiens,A0A5C2GKZ6,1
A0A5C2GNI9,homo sapiens,A0A5C2GNI9,1
A0A5C2GP12,homo sapiens,A0A5C2GP12,1
A0A5C2GPP9,homo sapiens,A0A5C2GPP9,1
A0A5C2GUV9,homo sapiens,A0A5C2GUV9,1
A0A5C2GV06,homo sapiens,A0A5C2GV06,1
A0A5C2GW92,homo sapiens,A0A5C2GW92,1
A0A5C2FZ93,homo sapiens,A0A5C2FZ93,1
A0A5C2G5R5,homo sapiens,A0A5C2G5R5,1
A0A5C2G873,homo sapiens,A0A5C2G873,1
A0A5C2GEP2,homo sapiens,A0A5C2GEP2,1
A0A5C2GJV3,homo sapiens,A0A5C2GJV3,1
A0A5C2GKK2,homo sapiens,A0A5C2GKK2,1
A0A5C2GKW4,homo sapiens,A0A5C2GKW4,1
A0A5C2GNN8,homo sapiens,A0A5C2GNN8,1
A0A5C2GRA3,homo sapiens,A0A5C2GRA3,1
A0A5C2GSD1,homo sapiens,A0A5C2GSD1,1
A0A5C2GWS4,homo sapiens,A0A5C2GWS4,1
A0A5C2H0G6,homo sapiens,A0A5C2H0G6,1
A0A7P0T9H7,homo sapiens,A0A7P0T9H7,1
A0A7P0Z4S2,homo sapiens,A0A7P0Z4S2,1
A0A5J6YEU2,homo sapiens,A0A5J6YEU2,1
A0A8V8TNV8,homo sapiens,A0A8V8TNV8,1
A0A3S6RGF0,homo sapiens,A0A3S6RGF0,1
A0A3S6RH28,homo sapiens,A0A3S6RH28,1
A0A3S6RHB8,homo sapiens,A0A3S6RHB8,1
A0A3S6RHH5,homo sapiens,A0A3S6RHH5,1
A0A3S6RHP4,homo sapiens,A0A3S6RHP4,1
A0A3S6RIA4,homo sapiens,A0A3S6RIA4,1
A0A3S6RJH3,homo sapiens,A0A3S6RJH3,1
A0A3S7I545,homo sapiens,A0A3S7I545,1
A0A7I2V3S7,homo sapiens,A0A7I2V3S7,1
A0A7I2V4W4,homo sapiens,A0A7I2V4W4,1
A0A7I2V606,homo sapiens,A0A7I2V606,1
A0A7I2V616,homo sapiens,A0A7I2V616,1
A0A7I8AUN4,homo sapiens,A0A7I8AUN4,1
A0A2I4PZR9,homo sapiens,A0A2I4PZR9,1
A0A4D6NYY6,homo sapiens,A0A4D6NYY6,1
A0AAG2UUX9,homo sapiens,A0AAG2UUX9,1
A0A3B3ISC6,homo sapiens,A0A3B3ISC6,1
A0A2R4FYL8,homo sapiens,A0A2R4FYL8,1
A0A2R8YEF3,homo sapiens,A0A2R8YEF3,1
A0A2R8YFI8,homo sapiens,A0A2R8YFI8,1
A0A384ME16,homo sapiens,A0A384ME16,1
A0A1C8DV02,homo sapiens,A0A1C8DV02,1
A0A1D5RMP5,homo sapiens,A0A1D5RMP5,1
A0A1D8X9D4,homo sapiens,A0A1D8X9D4,1
A0A1X9I3Y0,homo sapiens,A0A1X9I3Y0,1
A0A678ZFL0,homo sapiens,A0A678ZFL0,1
A0A678ZFW4,homo sapiens,A0A678ZFW4,1
A0A678ZT10,homo sapiens,A0A678ZT10,1
A0A678ZUD3,homo sapiens,A0A678ZUD3,1
A0A678ZXT3,homo sapiens,A0A678ZXT3,1
A0A678ZXX8,homo sapiens,A0A678ZXX8,1
A0A678ZY36,homo sapiens,A0A678ZY36,1
A0A1D5RMS6,homo sapiens,A0A1D5RMS6,1
A0A1D5RMU6,homo sapiens,A0A1D5RMU6,1
A0A1D8MAN5,homo sapiens,A0A1D8MAN5,1
A0A1L1ZIZ5,homo sapiens,A0A1L1ZIZ5,1
A0A1L2BMK2,homo sapiens,A0A1L2BMK2,1
A0A140T9V6,homo sapiens,A0A140T9V6,1
A0A678ZDJ7,homo sapiens,A0A678ZDJ7,1
A0A678ZFI8,homo sapiens,A0A678ZFI8,1
A0A0X8DPX9,homo sapiens,A0A0X8DPX9,1
A0A140T9S2,homo sapiens,A0A140T9S2,1
A0A140T9X6,homo sapiens,A0A140T9X6,1
A0A140TA84,homo sapiens,A0A140TA84,1
A0A0X7YV88,homo sapiens,A0A0X7YV88,1
A0A140F384,homo sapiens,A0A140F384,1
A0A140T9E7,homo sapiens,A0A140T9E7,1
A0A1B0W1C5,homo sapiens,A0A1B0W1C5,1
A0A1B2FJ64,homo sapiens,A0A1B2FJ64,1
A0A1B2FJS1,homo sapiens,A0A1B2FJS1,1
A0A1C3L6D2,homo sapiens,A0A1C3L6D2,1
A0A1C3PH98,homo sapiens,A0A1C3PH98,1
A0A1C8DTN7,homo sapiens,A0A1C8DTN7,1
A0A1C8DVM5,homo sapiens,A0A1C8DVM5,1
A0A1D3TZM5,homo sapiens,A0A1D3TZM5,1
A0A678ZE49,homo sapiens,A0A678ZE49,1
A0A678ZIN7,homo sapiens,A0A678ZIN7,1
A0A120GWC9,homo sapiens,A0A120GWC9,1
A1DZU0,homo sapiens,A1DZU0,1
A9Z1W1,homo sapiens,A9Z1W1,1
M0R0U0,homo sapiens,M0R0U0,1
M4MFB9,homo sapiens,M4MFB9,1
Q6QNA6,homo sapiens,Q6QNA6,1
A0A059RTL4,homo sapiens,A0A059RTL4,1
A0A0F7T0G6,homo sapiens,A0A0F7T0G6,1
C9WEX3,homo sapiens,C9WEX3,1
I2B2X1,homo sapiens,I2B2X1,1
L8E9D1,homo sapiens,L8E9D1,1
O19591,homo sapiens,O19591,1
Q53HA5,homo sapiens,Q53HA5,1
Q6UWX0,homo sapiens,Q6UWX0,1
Q6V7X8,homo sapiens,Q6V7X8,1
S4R314,homo sapiens,S4R314,1
A3FFT2,homo sapiens,A3FFT2,1
A5YPB6,homo sapiens,A5YPB6,1
A6NDA1,homo sapiens,A6NDA1,1
B9ZVP7,homo sapiens,B9ZVP7,1
E5RHM9,homo sapiens,E5RHM9,1
J3KQY3,homo sapiens,J3KQY3,1
J3KRR8,homo sapiens,J3KRR8,1
J3KTF6,homo sapiens,J3KTF6,1
K7DVA1,homo sapiens,K7DVA1,1
K7EJ09,homo sapiens,K7EJ09,1
K7EJT0,homo sapiens,K7EJT0,1
K7EKC0,homo sapiens,K7EKC0,1
K7EML1,homo sapiens,K7EML1,1
K7ENE3,homo sapiens,K7ENE3,1
K7ENL1,homo sapiens,K7ENL1,1
K7EPD3,homo sapiens,K7EPD3,1
K7ERR2,homo sapiens,K7ERR2,1
L0R5D6,homo sapiens,L0R5D6,1
L8EC68,homo sapiens,L8EC68,1
Q5JC45,homo sapiens,Q5JC45,1
Q6LDX7,homo sapiens,Q6LDX7,1
Q9TQ60,homo sapiens,Q9TQ60,1
S4R404,homo sapiens,S4R404,1
V9HW68,homo sapiens,V9HW68,1
A0A0B6XK26,homo sapiens,A0A0B6XK26,1
J3KQW0,homo sapiens,J3KQW0,1
J3KSH6,homo sapiens,J3KSH6,1
K7EJZ1,homo sapiens,K7EJZ1,1
O19639,homo sapiens,O19639,1
Q1AHP8,homo sapiens,Q1AHP8,1
V9GYL9,homo sapiens,V9GYL9,1
A0A0C4DG45,homo sapiens,A0A0C4DG45,1
A0A0C4DG57,homo sapiens,A0A0C4DG57,1
A0A0E3DCF3,homo sapiens,A0A0E3DCF3,1
A0A0E3DDF9,homo sapiens,A0A0E3DDF9,1
A0A0E3DDQ6,homo sapiens,A0A0E3DDQ6,1
A0A0E3DDW6,homo sapiens,A0A0E3DDW6,1
A0A455JUD9,homo sapiens,A0A455JUD9,1
A0A455JXE0,homo sapiens,A0A455JXE0,1
B2RG89,homo sapiens,B2RG89,1
B2ZCX5,homo sapiens,B2ZCX5,1
B2ZGP8,homo sapiens,B2ZGP8,1
B4DNZ2,homo sapiens,B4DNZ2,1
B4DPH8,homo sapiens,B4DPH8,1
B4YUQ1,homo sapiens,B4YUQ1,1
B5B8Q4,homo sapiens,B5B8Q4,1
B5BU62,homo sapiens,B5BU62,1
E5RH34,homo sapiens,E5RH34,1
J3QKM7,homo sapiens,J3QKM7,1
A0A0C4DGP0,homo sapiens,A0A0C4DGP0,1
B2R6W4,homo sapiens,B2R6W4,1
B2R8I2,homo sapiens,B2R8I2,1
B4DG10,homo sapiens,B4DG10,1
B5A243,homo sapiens,B5A243,1
B5A934,homo sapiens,B5A934,1
E5RH44,homo sapiens,E5RH44,1
J3QKM5,homo sapiens,J3QKM5,1
J3QKU2,homo sapiens,J3QKU2,1
J3QS76,homo sapiens,J3QS76,1
Q9Y6S7,homo sapiens,Q9Y6S7,1
A0A096WZC6,homo sapiens,A0A096WZC6,1
A0A1B0GUN0,homo sapiens,A0A1B0GUN0,1
A0A1B0GVI3,homo sapiens,A0A1B0GVI3,1
A0A1B0GWB6,homo sapiens,A0A1B0GWB6,1
B0QY74,homo sapiens,B0QY74,1
D4HPL4,homo sapiens,D4HPL4,1
E7EN81,homo sapiens,E7EN81,1
E7EQP3,homo sapiens,E7EQP3,1
E7EVN3,homo sapiens,E7EVN3,1
F2X5U2,homo sapiens,F2X5U2,1
H7C3K0,homo sapiens,H7C3K0,1
H7C4A0,homo sapiens,H7C4A0,1
J3QL19,homo sapiens,J3QL19,1
J3QRB4,homo sapiens,J3QRB4,1
Q6GV32,homo sapiens,Q6GV32,1
Q6VLU5,homo sapiens,Q6VLU5,1
U5YEB4,homo sapiens,U5YEB4,1
A0A0A7C3Q0,homo sapiens,A0A0A7C3Q0,1
A0A0A7C4H8,homo sapiens,A0A0A7C4H8,1
A0A0A7C5Q5,homo sapiens,A0A0A7C5Q5,1
A0A1B0GTP1,homo sapiens,A0A1B0GTP1,1
A0A1B0GTR5,homo sapiens,A0A1B0GTR5,1
D6C506,homo sapiens,D6C506,1
E7EQW3,homo sapiens,E7EQW3,1
E9PFD4,homo sapiens,E9PFD4,1
F2VNI7,homo sapiens,F2VNI7,1
F2VP52,homo sapiens,F2VP52,1
F2X661,homo sapiens,F2X661,1
H7C1N4,homo sapiens,H7C1N4,1
H7C2B5,homo sapiens,H7C2B5,1
M9P9Z2,homo sapiens,M9P9Z2,1
M9PAD4,homo sapiens,M9PAD4,1
O95327,homo sapiens,O95327,1
Q5M8T3,homo sapiens,Q5M8T3,1
Q6ZP16,homo sapiens,Q6ZP16,1
B3KSU2,homo sapiens,B3KSU2,1
B3KTA1,homo sapiens,B3KTA1,1
B4DH05,homo sapiens,B4DH05,1
B4DHD9,homo sapiens,B4DHD9,1
B4DNX2,homo sapiens,B4DNX2,1
B4DWF8,homo sapiens,B4DWF8,1
C9J5G4,homo sapiens,C9J5G4,1
C9J8L0,homo sapiens,C9J8L0,1
C9JDQ2,homo sapiens,C9JDQ2,1
C9JE84,homo sapiens,C9JE84,1
C9JFM7,homo sapiens,C9JFM7,1
C9JHD8,homo sapiens,C9JHD8,1
C9JI39,homo sapiens,C9JI39,1
C9JLG7,homo sapiens,C9JLG7,1
C9JV37,homo sapiens,C9JV37,1
C9JWS9,homo sapiens,C9JWS9,1
C9JXX2,homo sapiens,C9JXX2,1
C9K0D5,homo sapiens,C9K0D5,1
C9K0M0,homo sapiens,C9K0M0,1
D5FHK5,homo sapiens,D5FHK5,1
D5FWB6,homo sapiens,D5FWB6,1
D6MJA3,homo sapiens,D6MJA3,1
Q687H4,homo sapiens,Q687H4,1
B4DPB1,homo sapiens,B4DPB1,1
C9J5A4,homo sapiens,C9J5A4,1
C9J7A9,homo sapiens,C9J7A9,1
C9JAQ0,homo sapiens,C9JAQ0,1
C9JCE4,homo sapiens,C9JCE4,1
C9JMJ2,homo sapiens,C9JMJ2,1
C9JWQ8,homo sapiens,C9JWQ8,1
C9JXQ7,homo sapiens,C9JXQ7,1
C9K0J2,homo sapiens,C9K0J2,1
D5FZJ7,homo sapiens,D5FZJ7,1
D5G248,homo sapiens,D5G248,1
D6MJC9,homo sapiens,D6MJC9,1
D6ML54,homo sapiens,D6ML54,1
H9BYU9,homo sapiens,H9BYU9,1
Q6DKK3,homo sapiens,Q6DKK3,1
U3PXP0,homo sapiens,U3PXP0,1
W5REE4,homo sapiens,W5REE4,1
A0A023VWE2,homo sapiens,A0A023VWE2,1
A0A0A7C5S2,homo sapiens,A0A0A7C5S2,1
A0A0A7C6U8,homo sapiens,A0A0A7C6U8,1
A0A0A7C8C5,homo sapiens,A0A0A7C8C5,1
A0A0A7C990,homo sapiens,A0A0A7C990,1
B7ZAG8,homo sapiens,B7ZAG8,1
B9WPP2,homo sapiens,B9WPP2,1
E9PCM2,homo sapiens,E9PCM2,1
E9PHA2,homo sapiens,E9PHA2,1
E9PIS2,homo sapiens,E9PIS2,1
E9PJE2,homo sapiens,E9PJE2,1
E9PMH1,homo sapiens,E9PMH1,1
G1EMY8,homo sapiens,G1EMY8,1
G1EPA2,homo sapiens,G1EPA2,1
G1EPD3,homo sapiens,G1EPD3,1
G1EQB7,homo sapiens,G1EQB7,1
G1EQJ6,homo sapiens,G1EQJ6,1
G3V4W5,homo sapiens,G3V4W5,1
Q7Z2V4,homo sapiens,Q7Z2V4,1
Q8IUM8,homo sapiens,Q8IUM8,1
Q8IV12,homo sapiens,Q8IV12,1
Q9BTF3,homo sapiens,Q9BTF3,1
A0A0A7C567,homo sapiens,A0A0A7C567,1
B7Z5R8,homo sapiens,B7Z5R8,1
C5J027,homo sapiens,C5J027,1
D2KI87,homo sapiens,D2KI87,1
E0YMJ4,homo sapiens,E0YMJ4,1
E1CJD9,homo sapiens,E1CJD9,1
H0YAG1,homo sapiens,H0YAG1,1
H0YHH7,homo sapiens,H0YHH7,1
H0YNR8,homo sapiens,H0YNR8,1
L0R8K7,homo sapiens,L0R8K7,1
Q8TES5,homo sapiens,Q8TES5,1
Q8WXN7,homo sapiens,Q8WXN7,1
Q9NZ78,homo sapiens,Q9NZ78,1
A0A9L9PXF1,homo sapiens,A0A9L9PXF1,1
A0A9L9PY69,homo sapiens,A0A9L9PY69,1
A0A649YE59,homo sapiens,A0A649YE59,1
A0A6B7G1I7,homo sapiens,A0A6B7G1I7,1
A0A6B7G429,homo sapiens,A0A6B7G429,1
A0A6B7HGF6,homo sapiens,A0A6B7HGF6,1
A0A6B7HGI6,homo sapiens,A0A6B7HGI6,1
A0A6B7HGP2,homo sapiens,A0A6B7HGP2,1
A0A6B9HQR7,homo sapiens,A0A6B9HQR7,1
A0A6B9KGV8,homo sapiens,A0A6B9KGV8,1
A0A6C0SHC7,homo sapiens,A0A6C0SHC7,1
A0A6C0ZNY3,homo sapiens,A0A6C0ZNY3,1
A0A6H0Y7A3,homo sapiens,A0A6H0Y7A3,1
A0A6G7GCL9,homo sapiens,A0A6G7GCL9,1
A0A6Q8PF21,homo sapiens,A0A6Q8PF21,1
A0A7D5PIN5,homo sapiens,A0A7D5PIN5,1
A0A7D9H960,homo sapiens,A0A7D9H960,1
A0A8I5KRJ8,homo sapiens,A0A8I5KRJ8,1
A0A8I5KUJ5,homo sapiens,A0A8I5KUJ5,1
A0A8I5KUX3,homo sapiens,A0A8I5KUX3,1
A0A8I5KVC2,homo sapiens,A0A8I5KVC2,1
A0A8I5QL09,homo sapiens,A0A8I5QL09,1
A0AAA9Y9D9,homo sapiens,A0AAA9Y9D9,1
A0AAA9YHJ2,homo sapiens,A0AAA9YHJ2,1
A0AAA9YHJ8,homo sapiens,A0AAA9YHJ8,1
A0A804HJ13,homo sapiens,A0A804HJ13,1
A0A7S5C355,homo sapiens,A0A7S5C355,1
A0A5C2FX35,homo sapiens,A0A5C2FX35,1
A0A5C2G7P1,homo sapiens,A0A5C2G7P1,1
A0A5C2GFK5,homo sapiens,A0A5C2GFK5,1
A0A5C2GK09,homo sapiens,A0A5C2GK09,1
A0A5C2GR38,homo sapiens,A0A5C2GR38,1
A0A5C2GS07,homo sapiens,A0A5C2GS07,1
A0A5H1ZRQ2,homo sapiens,A0A5H1ZRQ2,1
A0A5H2UD73,homo sapiens,A0A5H2UD73,1
A0A5H2UT55,homo sapiens,A0A5H2UT55,1
A0A5H2UTI0,homo sapiens,A0A5H2UTI0,1
A0A514TT23,homo sapiens,A0A514TT23,1
A0A515EIZ4,homo sapiens,A0A515EIZ4,1
A0A5C2G5W5,homo sapiens,A0A5C2G5W5,1
A0A5C2GGM3,homo sapiens,A0A5C2GGM3,1
A0A5C2GUF4,homo sapiens,A0A5C2GUF4,1
A0A5C2H1U3,homo sapiens,A0A5C2H1U3,1
A0A5F9ZH58,homo sapiens,A0A5F9ZH58,1
A0A5H2UHZ4,homo sapiens,A0A5H2UHZ4,1
A0A5H2UXT5,homo sapiens,A0A5H2UXT5,1
